rank,entry,contestant,wins,teams_remaining,optimal_win_path_prob,optimal_ev_path_score,survival_prob,fair_value,predicted_next_picks
1,SYNTH-10717,SYNTH-10717,0,32,0.001883,0.0,0.00176,6476.64,JAX 58%; LAC 28%; DET 4%
7993,SYNTH-19597,SYNTH-19597,0,32,0.001883,0.0,0.0012,861.69,JAX 59%; LAC 27%; DET 4%
7994,SYNTH-09814,SYNTH-09814,0,32,0.001883,0.0,0.00064,861.67,JAX 54%; LAC 31%; DET 4%
7995,SYNTH-11909,SYNTH-11909,0,32,0.001883,0.0,0.00136,861.55,JAX 59%; LAC 29%; DET 4%
7996,SYNTH-07672,SYNTH-07672,0,32,0.001883,0.0,0.00136,861.49,JAX 61%; LAC 29%; DET 3%
7997,SYNTH-21411,SYNTH-21411,0,32,0.001883,0.0,0.00136,861.29,JAX 65%; LAC 28%; DET 3%
7998,SYNTH-05492,SYNTH-05492,0,32,0.001883,0.0,0.0012,861.04,JAX 59%; LAC 28%; DET 4%
7999,SYNTH-23033,SYNTH-23033,0,32,0.001883,0.0,0.00104,861.02,JAX 59%; LAC 31%; DET 3%
8000,SYNTH-03290,SYNTH-03290,0,32,0.001883,0.0,0.0012,861.01,JAX 59%; LAC 31%; DET 3%
8001,SYNTH-03934,SYNTH-03934,0,32,0.001883,0.0,0.00088,860.73,JAX 58%; LAC 30%; DET 4%
8002,SYNTH-21342,SYNTH-21342,0,32,0.001883,0.0,0.00088,860.64,JAX 55%; LAC 33%; DET 4%
8003,SYNTH-11373,SYNTH-11373,0,32,0.001883,0.0,0.00112,860.54,JAX 63%; LAC 28%; DET 3%
8004,SYNTH-04247,SYNTH-04247,0,32,0.001883,0.0,0.00144,860.52,JAX 64%; LAC 30%; DET 3%
8005,SYNTH-20665,SYNTH-20665,0,32,0.001883,0.0,0.00064,860.41,JAX 53%; LAC 34%; DET 3%
8006,SYNTH-00559,SYNTH-00559,0,32,0.001883,0.0,0.0012,860.28,JAX 58%; LAC 30%; DET 4%
8007,SYNTH-11784,SYNTH-11784,0,32,0.001883,0.0,0.00112,860.27,JAX 58%; LAC 30%; DET 4%
8008,SYNTH-15526,SYNTH-15526,0,32,0.001883,0.0,0.00104,860.26,JAX 56%; LAC 31%; DET 4%
8009,SYNTH-04823,SYNTH-04823,0,32,0.001883,0.0,0.00056,860.14,JAX 55%; LAC 32%; DET 4%
8010,SYNTH-16707,SYNTH-16707,0,32,0.001883,0.0,0.00048,860.12,JAX 54%; LAC 34%; DET 4%
8011,SYNTH-13929,SYNTH-13929,0,32,0.001883,0.0,0.0008,859.98,JAX 59%; LAC 31%; DET 3%
8012,SYNTH-17032,SYNTH-17032,0,32,0.001883,0.0,0.00112,859.96,JAX 60%; LAC 29%; DET 4%
8013,SYNTH-23475,SYNTH-23475,0,32,0.001883,0.0,0.00072,859.82,JAX 55%; LAC 33%; DET 4%
8014,SYNTH-08519,SYNTH-08519,0,32,0.001883,0.0,0.0008,859.82,JAX 54%; LAC 36%; DET 3%
8015,SYNTH-08021,SYNTH-08021,0,32,0.001883,0.0,0.00072,859.67,JAX 60%; LAC 31%; DET 3%
8016,SYNTH-21744,SYNTH-21744,0,32,0.001883,0.0,0.00056,859.48,JAX 53%; LAC 31%; DET 4%
8017,SYNTH-21171,SYNTH-21171,0,32,0.001883,0.0,0.00072,859.41,JAX 57%; LAC 28%; DET 4%
8018,SYNTH-17653,SYNTH-17653,0,32,0.001883,0.0,0.0008,859.37,JAX 58%; LAC 29%; DET 4%
8019,SYNTH-06708,SYNTH-06708,0,32,0.001883,0.0,0.00072,859.15,JAX 49%; LAC 31%; DET 4%
8020,SYNTH-00618,SYNTH-00618,0,32,0.001883,0.0,0.0012,859.09,JAX 61%; LAC 28%; DET 4%
8021,SYNTH-15219,SYNTH-15219,0,32,0.001883,0.0,0.00104,858.96,JAX 60%; LAC 33%; DET 3%
8022,SYNTH-12817,SYNTH-12817,0,32,0.001883,0.0,0.00072,858.91,JAX 55%; LAC 34%; DET 3%
8023,SYNTH-05090,SYNTH-05090,0,32,0.001883,0.0,0.00088,858.75,JAX 54%; LAC 34%; DET 4%
8024,SYNTH-17321,SYNTH-17321,0,32,0.001883,0.0,0.00072,858.74,JAX 52%; LAC 33%; DET 4%
8025,SYNTH-19324,SYNTH-19324,0,32,0.001883,0.0,0.00056,858.71,JAX 54%; LAC 28%; DET 4%
8026,SYNTH-18684,SYNTH-18684,0,32,0.001883,0.0,0.00056,858.43,JAX 56%; LAC 33%; DET 3%
8027,SYNTH-05356,SYNTH-05356,0,32,0.001883,0.0,0.00096,858.29,JAX 57%; LAC 31%; DET 4%
8028,SYNTH-01262,SYNTH-01262,0,32,0.001883,0.0,0.00112,858.15,JAX 62%; LAC 27%; DET 4%
8029,SYNTH-16449,SYNTH-16449,0,32,0.001883,0.0,0.0008,858.11,JAX 54%; LAC 34%; DET 4%
8030,SYNTH-00985,SYNTH-00985,0,32,0.001883,0.0,0.0008,858.1,JAX 60%; LAC 29%; DET 4%
8031,SYNTH-15377,SYNTH-15377,0,32,0.001883,0.0,0.00064,858.1,JAX 54%; LAC 28%; DET 5%
8032,SYNTH-14262,SYNTH-14262,0,32,0.001883,0.0,0.00088,858.07,JAX 53%; LAC 29%; DET 4%
8033,SYNTH-01966,SYNTH-01966,0,32,0.001883,0.0,0.00168,858.03,JAX 59%; LAC 34%; DET 3%
8034,SYNTH-07152,SYNTH-07152,0,32,0.001883,0.0,0.00088,857.86,JAX 54%; LAC 31%; DET 4%
8035,SYNTH-02636,SYNTH-02636,0,32,0.001883,0.0,0.0012,857.84,JAX 61%; LAC 32%; DET 3%
8036,SYNTH-09652,SYNTH-09652,0,32,0.001883,0.0,0.00088,857.61,JAX 55%; LAC 30%; DET 4%
8037,SYNTH-04044,SYNTH-04044,0,32,0.001883,0.0,0.00128,857.61,JAX 58%; LAC 34%; DET 3%
8038,SYNTH-18304,SYNTH-18304,0,32,0.001883,0.0,0.00128,857.58,JAX 64%; LAC 29%; DET 3%
8039,SYNTH-01110,SYNTH-01110,0,32,0.001883,0.0,0.0008,857.29,JAX 61%; LAC 28%; DET 4%
8040,SYNTH-16937,SYNTH-16937,0,32,0.001883,0.0,0.0008,857.23,JAX 54%; LAC 33%; DET 4%
8041,SYNTH-15091,SYNTH-15091,0,32,0.001883,0.0,0.00088,857.22,JAX 61%; LAC 29%; DET 3%
8042,SYNTH-18585,SYNTH-18585,0,32,0.001883,0.0,0.00112,857.17,JAX 62%; LAC 30%; DET 3%
8043,SYNTH-02860,SYNTH-02860,0,32,0.001883,0.0,0.00072,857.01,JAX 58%; LAC 30%; DET 4%
8044,SYNTH-22618,SYNTH-22618,0,32,0.001883,0.0,0.00048,856.95,JAX 55%; LAC 30%; DET 4%
8045,SYNTH-07162,SYNTH-07162,0,32,0.001883,0.0,0.00152,856.85,JAX 59%; LAC 32%; DET 3%
8046,SYNTH-04451,SYNTH-04451,0,32,0.001883,0.0,0.00088,856.53,JAX 62%; LAC 29%; DET 3%
8047,SYNTH-15021,SYNTH-15021,0,32,0.001883,0.0,0.00096,856.51,JAX 59%; LAC 30%; DET 4%
8048,SYNTH-14332,SYNTH-14332,0,32,0.001883,0.0,0.00072,856.5,JAX 54%; LAC 28%; DET 5%
8049,SYNTH-15556,SYNTH-15556,0,32,0.001883,0.0,0.00064,856.45,JAX 64%; LAC 29%; DET 3%
8050,SYNTH-03700,SYNTH-03700,0,32,0.001883,0.0,0.0012,856.39,JAX 60%; LAC 29%; DET 3%
8051,SYNTH-05370,SYNTH-05370,0,32,0.001883,0.0,0.00088,856.01,JAX 60%; LAC 31%; DET 3%
8052,SYNTH-01907,SYNTH-01907,0,32,0.001883,0.0,0.00088,856.0,JAX 56%; LAC 33%; DET 3%
8053,SYNTH-05719,SYNTH-05719,0,32,0.001883,0.0,0.00112,855.99,JAX 55%; LAC 33%; DET 3%
8054,SYNTH-00337,SYNTH-00337,0,32,0.001883,0.0,0.0008,855.95,JAX 48%; LAC 30%; DET 4%
8055,SYNTH-08475,SYNTH-08475,0,32,0.001883,0.0,0.00104,855.71,JAX 56%; LAC 34%; DET 3%
8056,SYNTH-17377,SYNTH-17377,0,32,0.001883,0.0,0.00072,855.69,JAX 50%; LAC 31%; DET 4%
8057,SYNTH-01293,SYNTH-01293,0,32,0.001883,0.0,0.00072,855.62,JAX 49%; LAC 34%; DET 4%
8058,SYNTH-19185,SYNTH-19185,0,32,0.001883,0.0,0.00088,855.55,JAX 53%; LAC 30%; DET 4%
8059,SYNTH-19667,SYNTH-19667,0,32,0.001883,0.0,0.00096,855.52,JAX 59%; LAC 33%; DET 3%
8060,SYNTH-15863,SYNTH-15863,0,32,0.001883,0.0,0.00104,855.01,JAX 57%; LAC 31%; DET 4%
8061,SYNTH-11194,SYNTH-11194,0,32,0.001883,0.0,0.00096,854.99,JAX 60%; LAC 31%; DET 3%
8062,SYNTH-23978,SYNTH-23978,0,32,0.001883,0.0,0.00088,854.83,JAX 60%; LAC 29%; DET 3%
8063,SYNTH-22396,SYNTH-22396,0,32,0.001883,0.0,0.00032,854.79,JAX 58%; LAC 28%; DET 4%
8064,SYNTH-04950,SYNTH-04950,0,32,0.001883,0.0,0.00088,854.65,JAX 61%; LAC 32%; DET 3%
8065,SYNTH-14795,SYNTH-14795,0,32,0.001883,0.0,0.00104,854.58,JAX 58%; LAC 26%; DET 4%
8066,SYNTH-19977,SYNTH-19977,0,32,0.001883,0.0,0.00056,854.52,JAX 58%; LAC 31%; DET 3%
8067,SYNTH-21407,SYNTH-21407,0,32,0.001883,0.0,0.00128,854.21,JAX 61%; LAC 31%; DET 3%
8068,SYNTH-12181,SYNTH-12181,0,32,0.001883,0.0,0.00088,854.07,JAX 61%; LAC 29%; DET 3%
8069,SYNTH-20935,SYNTH-20935,0,32,0.001883,0.0,0.00096,854.07,JAX 57%; LAC 31%; DET 3%
8070,SYNTH-07984,SYNTH-07984,0,32,0.001883,0.0,0.00072,853.96,JAX 55%; LAC 32%; DET 4%
8071,SYNTH-16380,SYNTH-16380,0,32,0.001883,0.0,0.00064,853.95,JAX 60%; LAC 30%; DET 3%
8072,SYNTH-17428,SYNTH-17428,0,32,0.001883,0.0,0.0008,853.84,JAX 53%; LAC 35%; DET 4%
8073,SYNTH-20672,SYNTH-20672,0,32,0.001883,0.0,0.00112,853.71,JAX 58%; LAC 33%; DET 3%
8074,SYNTH-17093,SYNTH-17093,0,32,0.001883,0.0,0.00072,853.61,JAX 54%; LAC 34%; DET 3%
8075,SYNTH-14861,SYNTH-14861,0,32,0.001883,0.0,0.00048,853.59,JAX 48%; LAC 30%; DET 4%
8076,SYNTH-15186,SYNTH-15186,0,32,0.001883,0.0,0.00064,853.55,JAX 59%; LAC 30%; DET 3%
8077,SYNTH-06382,SYNTH-06382,0,32,0.001883,0.0,0.00096,853.46,JAX 57%; LAC 32%; DET 3%
8078,SYNTH-08417,SYNTH-08417,0,32,0.001883,0.0,0.00104,853.41,JAX 60%; LAC 31%; DET 3%
8079,SYNTH-11819,SYNTH-11819,0,32,0.001883,0.0,0.00152,853.37,JAX 61%; LAC 30%; DET 3%
8080,SYNTH-13569,SYNTH-13569,0,32,0.001883,0.0,0.00104,853.36,JAX 62%; LAC 28%; DET 3%
8081,SYNTH-13916,SYNTH-13916,0,32,0.001883,0.0,0.00072,853.27,JAX 59%; LAC 30%; DET 4%
8082,SYNTH-05584,SYNTH-05584,0,32,0.001883,0.0,0.00112,853.22,JAX 61%; LAC 28%; DET 3%
8083,SYNTH-19843,SYNTH-19843,0,32,0.001883,0.0,0.00088,853.14,JAX 58%; LAC 31%; DET 3%
8084,SYNTH-17877,SYNTH-17877,0,32,0.001883,0.0,0.00088,853.14,JAX 54%; LAC 35%; DET 3%
8085,SYNTH-19826,SYNTH-19826,0,32,0.001883,0.0,0.00136,853.12,JAX 53%; LAC 34%; DET 3%
8086,SYNTH-22788,SYNTH-22788,0,32,0.001883,0.0,0.0004,853.11,JAX 52%; LAC 29%; DET 4%
8087,SYNTH-02076,SYNTH-02076,0,32,0.001883,0.0,0.00128,853.07,JAX 61%; LAC 30%; DET 3%
8088,SYNTH-08786,SYNTH-08786,0,32,0.001883,0.0,0.00088,853.0,JAX 54%; LAC 34%; DET 3%
8089,SYNTH-00447,SYNTH-00447,0,32,0.001883,0.0,0.00056,852.94,JAX 53%; LAC 32%; DET 4%
8090,SYNTH-20473,SYNTH-20473,0,32,0.001883,0.0,0.00072,852.76,JAX 58%; LAC 31%; DET 3%
8091,SYNTH-22306,SYNTH-22306,0,32,0.001883,0.0,0.00072,852.72,JAX 61%; LAC 31%; DET 3%
8092,SYNTH-08080,SYNTH-08080,0,32,0.001883,0.0,0.00048,852.62,JAX 58%; LAC 26%; DET 4%
8093,SYNTH-00329,SYNTH-00329,0,32,0.001883,0.0,0.00064,852.43,JAX 54%; LAC 28%; DET 4%
8094,SYNTH-06622,SYNTH-06622,0,32,0.001883,0.0,0.00088,852.37,JAX 58%; LAC 32%; DET 3%
8095,SYNTH-20279,SYNTH-20279,0,32,0.001883,0.0,0.00088,852.2,JAX 53%; LAC 29%; DET 5%
8096,SYNTH-15563,SYNTH-15563,0,32,0.001883,0.0,0.0008,852.2,JAX 60%; LAC 30%; DET 3%
8097,SYNTH-12596,SYNTH-12596,0,32,0.001883,0.0,0.00088,852.11,JAX 57%; LAC 30%; DET 4%
8098,SYNTH-08685,SYNTH-08685,0,32,0.001883,0.0,0.00104,852.09,JAX 63%; LAC 27%; DET 3%
8099,SYNTH-05638,SYNTH-05638,0,32,0.001883,0.0,0.00056,852.01,JAX 59%; LAC 29%; DET 4%
8100,SYNTH-22343,SYNTH-22343,0,32,0.001883,0.0,0.00064,852.0,JAX 58%; LAC 31%; DET 4%
8101,SYNTH-12413,SYNTH-12413,0,32,0.001883,0.0,0.00064,851.9,JAX 58%; LAC 28%; DET 4%
8102,SYNTH-17563,SYNTH-17563,0,32,0.001883,0.0,0.00096,851.88,JAX 58%; LAC 30%; DET 4%
8103,SYNTH-20487,SYNTH-20487,0,32,0.001883,0.0,0.00104,851.81,JAX 62%; LAC 29%; DET 3%
8104,SYNTH-13822,SYNTH-13822,0,32,0.001883,0.0,0.00128,851.8,JAX 56%; LAC 32%; DET 4%
8105,SYNTH-07932,SYNTH-07932,0,32,0.001883,0.0,0.00128,851.78,JAX 62%; LAC 31%; DET 3%
8106,SYNTH-14202,SYNTH-14202,0,32,0.001883,0.0,0.00064,851.41,JAX 60%; LAC 29%; DET 3%
8107,SYNTH-08437,SYNTH-08437,0,32,0.001883,0.0,0.0008,851.21,JAX 57%; LAC 33%; DET 3%
8108,SYNTH-00315,SYNTH-00315,0,32,0.001883,0.0,0.0004,851.18,JAX 53%; LAC 32%; DET 4%
8109,SYNTH-19068,SYNTH-19068,0,32,0.001883,0.0,0.0012,851.12,JAX 56%; LAC 31%; DET 4%
8110,SYNTH-10530,SYNTH-10530,0,32,0.001883,0.0,0.0008,851.01,JAX 55%; LAC 32%; DET 4%
8111,SYNTH-13213,SYNTH-13213,0,32,0.001883,0.0,0.00064,850.83,JAX 52%; LAC 26%; DET 5%
8112,SYNTH-02832,SYNTH-02832,0,32,0.001883,0.0,0.0008,850.8,JAX 53%; LAC 34%; DET 3%
8113,SYNTH-05531,SYNTH-05531,0,32,0.001883,0.0,0.00088,850.79,JAX 59%; LAC 30%; DET 4%
8114,SYNTH-17512,SYNTH-17512,0,32,0.001883,0.0,0.00144,850.74,JAX 57%; LAC 33%; DET 3%
8115,SYNTH-10528,SYNTH-10528,0,32,0.001883,0.0,0.00064,850.72,JAX 54%; LAC 30%; DET 4%
8116,SYNTH-07424,SYNTH-07424,0,32,0.001883,0.0,0.00064,850.57,JAX 54%; LAC 34%; DET 3%
8117,SYNTH-09794,SYNTH-09794,0,32,0.001883,0.0,0.00096,850.47,JAX 57%; LAC 31%; DET 4%
8118,SYNTH-02554,SYNTH-02554,0,32,0.001883,0.0,0.00096,850.45,JAX 57%; LAC 32%; DET 3%
8119,SYNTH-04304,SYNTH-04304,0,32,0.001883,0.0,0.0008,850.39,JAX 55%; LAC 32%; DET 4%
8120,SYNTH-12185,SYNTH-12185,0,32,0.001883,0.0,0.0008,850.38,JAX 56%; LAC 33%; DET 3%
8121,SYNTH-17598,SYNTH-17598,0,32,0.001883,0.0,0.00064,850.19,JAX 54%; LAC 28%; DET 4%
8122,SYNTH-02724,SYNTH-02724,0,32,0.001883,0.0,0.00104,850.12,JAX 58%; LAC 32%; DET 3%
8123,SYNTH-15497,SYNTH-15497,0,32,0.001883,0.0,0.0012,850.09,JAX 55%; LAC 33%; DET 3%
8124,SYNTH-01497,SYNTH-01497,0,32,0.001883,0.0,0.00072,850.05,JAX 53%; LAC 32%; DET 4%
8125,SYNTH-18544,SYNTH-18544,0,32,0.001883,0.0,0.00048,849.93,JAX 53%; LAC 27%; DET 5%
8126,SYNTH-06026,SYNTH-06026,0,32,0.001883,0.0,0.00104,849.76,JAX 53%; LAC 35%; DET 3%
8127,SYNTH-21595,SYNTH-21595,0,32,0.001883,0.0,0.00056,849.7,JAX 53%; LAC 29%; DET 4%
8128,SYNTH-22397,SYNTH-22397,0,32,0.001883,0.0,0.0012,849.7,JAX 64%; LAC 28%; DET 3%
8129,SYNTH-06928,SYNTH-06928,0,32,0.001883,0.0,0.00128,849.58,JAX 62%; LAC 31%; DET 3%
8130,SYNTH-16495,SYNTH-16495,0,32,0.001883,0.0,0.00072,849.5,JAX 58%; LAC 29%; DET 4%
8131,SYNTH-16780,SYNTH-16780,0,32,0.001883,0.0,0.00096,849.46,JAX 56%; LAC 31%; DET 4%
8132,SYNTH-08637,SYNTH-08637,0,32,0.001883,0.0,0.0008,849.43,JAX 56%; LAC 28%; DET 4%
8133,SYNTH-07211,SYNTH-07211,0,32,0.001883,0.0,0.00112,849.41,JAX 58%; LAC 31%; DET 4%
8134,SYNTH-14143,SYNTH-14143,0,32,0.001883,0.0,0.00128,849.38,JAX 60%; LAC 32%; DET 3%
8135,SYNTH-03970,SYNTH-03970,0,32,0.001883,0.0,0.00048,849.31,JAX 52%; LAC 31%; DET 4%
8136,SYNTH-03315,SYNTH-03315,0,32,0.001883,0.0,0.00096,849.24,JAX 57%; LAC 30%; DET 4%
8137,SYNTH-12221,SYNTH-12221,0,32,0.001883,0.0,0.0008,849.18,JAX 58%; LAC 34%; DET 3%
8138,SYNTH-17907,SYNTH-17907,0,32,0.001883,0.0,0.00056,849.14,JAX 64%; LAC 26%; DET 4%
8139,SYNTH-17347,SYNTH-17347,0,32,0.001883,0.0,0.0008,848.93,JAX 53%; LAC 26%; DET 5%
8140,SYNTH-02759,SYNTH-02759,0,32,0.001883,0.0,0.00056,848.91,JAX 60%; LAC 30%; DET 3%
8141,SYNTH-06720,SYNTH-06720,0,32,0.001883,0.0,0.00144,848.9,JAX 60%; LAC 31%; DET 3%
8142,SYNTH-22557,SYNTH-22557,0,32,0.001883,0.0,0.0008,848.84,JAX 53%; LAC 31%; DET 4%
8143,SYNTH-00573,SYNTH-00573,0,32,0.001883,0.0,0.00072,848.79,JAX 56%; LAC 32%; DET 4%
8144,SYNTH-22234,SYNTH-22234,0,32,0.001883,0.0,0.00056,848.71,JAX 54%; LAC 30%; DET 4%
8145,SYNTH-22356,SYNTH-22356,0,32,0.001883,0.0,0.00112,848.69,JAX 62%; LAC 30%; DET 3%
8146,SYNTH-21391,SYNTH-21391,0,32,0.001883,0.0,0.00136,848.57,JAX 57%; LAC 32%; DET 4%
8147,SYNTH-05080,SYNTH-05080,0,32,0.001883,0.0,0.00056,848.36,JAX 57%; LAC 31%; DET 4%
8148,SYNTH-11681,SYNTH-11681,0,32,0.001883,0.0,0.00104,848.34,JAX 56%; LAC 30%; DET 4%
8149,SYNTH-00949,SYNTH-00949,0,32,0.001883,0.0,0.00104,848.28,JAX 59%; LAC 31%; DET 3%
8150,SYNTH-13681,SYNTH-13681,0,32,0.001883,0.0,0.00088,848.15,JAX 55%; LAC 34%; DET 3%
8151,SYNTH-16681,SYNTH-16681,0,32,0.001883,0.0,0.00104,848.13,JAX 58%; LAC 33%; DET 3%
8152,SYNTH-07338,SYNTH-07338,0,32,0.001883,0.0,0.00104,848.02,JAX 64%; LAC 29%; DET 3%
8153,SYNTH-18734,SYNTH-18734,0,32,0.001883,0.0,0.00064,847.84,JAX 55%; LAC 31%; DET 4%
8154,SYNTH-14784,SYNTH-14784,0,32,0.001883,0.0,0.00104,847.8,JAX 59%; LAC 32%; DET 3%
8155,SYNTH-14749,SYNTH-14749,0,32,0.001883,0.0,0.0012,847.78,JAX 58%; LAC 30%; DET 4%
8156,SYNTH-23071,SYNTH-23071,0,32,0.001883,0.0,0.00088,847.74,JAX 59%; LAC 33%; DET 3%
8157,SYNTH-09256,SYNTH-09256,0,32,0.001883,0.0,0.0008,847.69,JAX 59%; LAC 29%; DET 4%
8158,SYNTH-06947,SYNTH-06947,0,32,0.001883,0.0,0.00104,847.67,JAX 60%; LAC 30%; DET 3%
8159,SYNTH-12944,SYNTH-12944,0,32,0.001883,0.0,0.00096,847.57,JAX 59%; LAC 33%; DET 3%
8160,SYNTH-02785,SYNTH-02785,0,32,0.001883,0.0,0.00104,847.55,JAX 56%; LAC 34%; DET 3%
8161,SYNTH-17575,SYNTH-17575,0,32,0.001883,0.0,0.00048,847.54,JAX 57%; LAC 32%; DET 3%
8162,SYNTH-00326,SYNTH-00326,0,32,0.001883,0.0,0.00112,847.53,JAX 60%; LAC 31%; DET 3%
8163,SYNTH-16426,SYNTH-16426,0,32,0.001883,0.0,0.0008,847.53,JAX 55%; LAC 35%; DET 3%
8164,SYNTH-15506,SYNTH-15506,0,32,0.001883,0.0,0.00072,847.51,JAX 59%; LAC 31%; DET 3%
8165,SYNTH-19444,SYNTH-19444,0,32,0.001883,0.0,0.00112,847.38,JAX 58%; LAC 29%; DET 4%
8166,SYNTH-19664,SYNTH-19664,0,32,0.001883,0.0,0.00088,847.02,JAX 56%; LAC 30%; DET 4%
8167,SYNTH-05408,SYNTH-05408,0,32,0.001883,0.0,0.00072,846.82,JAX 56%; LAC 33%; DET 3%
8168,SYNTH-00697,SYNTH-00697,0,32,0.001883,0.0,0.00112,846.52,JAX 61%; LAC 27%; DET 4%
8169,SYNTH-09331,SYNTH-09331,0,32,0.001883,0.0,0.0008,846.4,JAX 50%; LAC 30%; DET 5%
8170,SYNTH-18357,SYNTH-18357,0,32,0.001883,0.0,0.00048,846.35,JAX 53%; LAC 29%; DET 4%
8171,SYNTH-18689,SYNTH-18689,0,32,0.001883,0.0,0.00104,846.33,JAX 55%; LAC 32%; DET 4%
8172,SYNTH-16741,SYNTH-16741,0,32,0.001883,0.0,0.00072,846.29,JAX 61%; LAC 28%; DET 4%
8173,SYNTH-21409,SYNTH-21409,0,32,0.001883,0.0,0.00048,846.25,JAX 59%; LAC 28%; DET 4%
8174,SYNTH-17144,SYNTH-17144,0,32,0.001883,0.0,0.0008,846.25,JAX 56%; LAC 34%; DET 3%
8175,SYNTH-04935,SYNTH-04935,0,32,0.001883,0.0,0.00088,846.23,JAX 61%; LAC 30%; DET 3%
8176,SYNTH-11730,SYNTH-11730,0,32,0.001883,0.0,0.00088,846.03,JAX 55%; LAC 30%; DET 4%
8177,SYNTH-07621,SYNTH-07621,0,32,0.001883,0.0,0.0008,845.89,JAX 55%; LAC 33%; DET 3%
8178,SYNTH-23660,SYNTH-23660,0,32,0.001883,0.0,0.0012,845.81,JAX 58%; LAC 34%; DET 3%
8179,SYNTH-07047,SYNTH-07047,0,32,0.001883,0.0,0.00096,845.7,JAX 64%; LAC 30%; DET 3%
8180,SYNTH-14555,SYNTH-14555,0,32,0.001883,0.0,0.00112,845.41,JAX 64%; LAC 29%; DET 3%
8181,SYNTH-21688,SYNTH-21688,0,32,0.001883,0.0,0.00088,845.37,JAX 61%; LAC 29%; DET 3%
8182,SYNTH-00288,SYNTH-00288,0,32,0.001883,0.0,0.00048,845.34,JAX 64%; LAC 27%; DET 3%
8183,SYNTH-11016,SYNTH-11016,0,32,0.001883,0.0,0.00144,845.22,JAX 62%; LAC 30%; DET 3%
8184,SYNTH-05920,SYNTH-05920,0,32,0.001883,0.0,0.00112,845.21,JAX 56%; LAC 34%; DET 3%
8185,SYNTH-09795,SYNTH-09795,0,32,0.001883,0.0,0.00104,845.2,JAX 59%; LAC 29%; DET 4%
8186,SYNTH-14753,SYNTH-14753,0,32,0.001883,0.0,0.00112,845.19,JAX 59%; LAC 32%; DET 3%
8187,SYNTH-17962,SYNTH-17962,0,32,0.001883,0.0,0.00104,845.09,JAX 62%; LAC 29%; DET 3%
8188,SYNTH-07615,SYNTH-07615,0,32,0.001883,0.0,0.0008,845.08,JAX 52%; LAC 34%; DET 4%
8189,SYNTH-08209,SYNTH-08209,0,32,0.001883,0.0,0.00104,845.08,JAX 55%; LAC 35%; DET 3%
8190,SYNTH-22140,SYNTH-22140,0,32,0.001883,0.0,0.0008,844.97,JAX 56%; LAC 33%; DET 3%
8191,SYNTH-22023,SYNTH-22023,0,32,0.001883,0.0,0.00064,844.91,JAX 52%; LAC 30%; DET 4%
8192,SYNTH-20376,SYNTH-20376,0,32,0.001883,0.0,0.00088,844.87,JAX 55%; LAC 34%; DET 3%
8193,SYNTH-17529,SYNTH-17529,0,32,0.001883,0.0,0.00104,844.82,JAX 53%; LAC 29%; DET 4%
8194,SYNTH-10578,SYNTH-10578,0,32,0.001883,0.0,0.0004,844.77,JAX 49%; LAC 30%; DET 4%
8195,SYNTH-17629,SYNTH-17629,0,32,0.001883,0.0,0.00096,844.71,JAX 67%; LAC 25%; DET 3%
8196,SYNTH-03059,SYNTH-03059,0,32,0.001883,0.0,0.00072,844.48,JAX 53%; LAC 31%; DET 4%
8197,SYNTH-16452,SYNTH-16452,0,32,0.001883,0.0,0.00112,844.27,JAX 55%; LAC 28%; DET 4%
8198,SYNTH-14559,SYNTH-14559,0,32,0.001883,0.0,0.00104,844.24,JAX 61%; LAC 32%; DET 3%
8199,SYNTH-20658,SYNTH-20658,0,32,0.001883,0.0,0.0008,844.19,JAX 54%; LAC 37%; DET 3%
8200,SYNTH-15999,SYNTH-15999,0,32,0.001883,0.0,0.0008,844.12,JAX 54%; LAC 35%; DET 3%
8201,SYNTH-05940,SYNTH-05940,0,32,0.001883,0.0,0.00056,843.99,JAX 56%; LAC 25%; DET 5%
8202,SYNTH-10948,SYNTH-10948,0,32,0.001883,0.0,0.00056,843.97,JAX 51%; LAC 36%; DET 4%
8203,SYNTH-20554,SYNTH-20554,0,32,0.001883,0.0,0.0008,843.92,JAX 58%; LAC 30%; DET 4%
8204,SYNTH-03869,SYNTH-03869,0,32,0.001883,0.0,0.00096,843.92,JAX 56%; LAC 27%; DET 5%
8205,SYNTH-06372,SYNTH-06372,0,32,0.001883,0.0,0.0004,843.85,JAX 54%; LAC 27%; DET 5%
8206,SYNTH-03764,SYNTH-03764,0,32,0.001883,0.0,0.00072,843.84,JAX 57%; LAC 29%; DET 4%
8207,SYNTH-15025,SYNTH-15025,0,32,0.001883,0.0,0.0008,843.83,JAX 60%; LAC 28%; DET 4%
8208,SYNTH-18168,SYNTH-18168,0,32,0.001883,0.0,0.00072,843.77,JAX 58%; LAC 31%; DET 4%
8209,SYNTH-01404,SYNTH-01404,0,32,0.001883,0.0,0.0012,843.56,JAX 59%; LAC 33%; DET 3%
8210,SYNTH-10944,SYNTH-10944,0,32,0.001883,0.0,0.00064,843.46,JAX 60%; LAC 31%; DET 3%
8211,SYNTH-08365,SYNTH-08365,0,32,0.001883,0.0,0.0008,843.43,JAX 61%; LAC 26%; DET 4%
8212,SYNTH-13912,SYNTH-13912,0,32,0.001883,0.0,0.00072,843.31,JAX 58%; LAC 29%; DET 4%
